duration,timestamp,x,value_old,value
480,2011-03-23 5:12,1,0.0924,0.0924
1082,2011-03-23 5:30,3,0.0045,0.0045
2222,2011-03-23 6:07,1,0.0887,0.0887
1561,2011-03-23 6:33,3,0.0038,0.0038
0,2011-03-23 6:33,1,0.1215,0.1215
961,2011-03-23 6:49,3,0.0046,0.0046
124,2011-03-22 14:37,3,0.007,0.007
3001,2011-03-22 15:27,3,0.0032,0.0032
1,2011-03-22 15:27,1,0.5,0.5
60,2011-03-22 15:28,1,1.164,1.164
0,2011-03-22 15:28,3,0.4042,0.4042
120,2011-03-22 15:30,1,0.3773,0.3773
0,2011-03-22 15:30,3,1.5078,1.5
60,2011-03-22 15:31,1,0.8515,0.8515
0,2011-03-22 15:31,3,0.0215,0.0215
60,2011-03-22 15:32,1,0.1117,0.1117
0,2011-03-22 15:32,3,0.0167,0.0167
125,2011-03-22 1:22,3,0.0069,0.0069
0,2011-03-22 1:22,1,0.0747,0.0747
60,2011-03-22 1:23,1,0.083,0.083
0,2011-03-22 1:23,3,0.019,0.019
1021,2011-03-22 1:40,3,0.0029,0.0029
1081,2011-03-22 1:58,3,0.0029,0.0029
3123,2011-03-22 2:50,3,0.0035,0.0035
60,2011-03-22 2:51,3,0.0029,0.0029
1141,2011-03-22 3:10,3,0.0036,0.0036
481,2011-03-22 3:18,1,0.1201,0.1201
0,2011-03-22 3:18,3,0.0052,0.0052
841,2011-03-22 3:32,1,0.0747,0.0747
0,2011-03-22 3:32,3,0.004,0.004
1081,2011-03-22 3:50,1,0.0747,0.0747
0,2011-03-22 3:50,3,0.0063,0.0063
60,2011-03-22 3:51,3,0.0034,0.0034
1261,2011-03-22 4:12,3,0.0048,0.0048
1,2011-03-22 4:12,1,0.0747,0.0747
60,2011-03-22 4:13,3,0.0054,0.0054
60,2011-03-22 4:14,3,0.0047,0.0047
0,2011-03-22 4:14,1,0.081,0.081
240,2011-03-22 4:18,3,0.0067,0.0067
0,2011-03-22 4:18,1,0.0747,0.0747
60,2011-03-22 4:19,3,0.0033,0.0033
121,2011-03-22 4:21,3,0.0034,0.0034
240,2011-03-22 4:25,3,0.0029,0.0029
60,2011-03-22 4:26,3,0.0028,0.0028
3904,2011-03-22 5:31,3,0.0029,0.0029
2823,2011-03-22 6:18,3,0.0039,0.0039
120,2011-03-22 6:20,3,0.0028,0.0028
1201,2011-03-22 6:40,1,0.0992,0.0992
120,2011-03-22 6:42,1,0.0768,0.0768
721,2011-03-22 6:54,3,0.007,0.007
0,2011-03-22 6:54,1,0.0906,0.0906
60,2011-03-22 6:55,3,0.0051,0.0051
0,2011-03-22 6:55,1,0.0768,0.0768
181,2011-03-22 6:58,1,0.1331,0.1331
0,2011-03-22 6:58,3,0.0394,0.0394
60,2011-03-22 6:59,3,0.0104,0.0104
480,2011-03-22 7:07,3,0.0032,0.0032
361,2011-03-22 7:13,3,0.0029,0.0029
360,2011-03-22 7:19,3,0.0029,0.0029
240,2011-03-22 7:23,3,0.0029,0.0029
961,2011-03-22 7:39,3,0.0051,0.0051
481,2011-03-22 7:47,1,0.083,0.083
0,2011-03-22 7:47,3,0.0059,0.0059
601,2011-03-22 7:57,3,0.0062,0.0062
60,2011-03-22 7:58,3,0.0034,0.0034
0,2011-03-22 7:58,1,0.0747,0.0747
60,2011-03-22 7:59,3,0.0073,0.0073
0,2011-03-22 7:59,1,0.0768,0.0768
421,2011-03-22 8:06,1,0.3751,0.3751
60,2011-03-22 8:07,3,0.0047,0.0047
0,2011-03-22 8:07,1,0.1426,0.1426
300,2011-03-22 8:12,3,0.0035,0.0035
60,2011-03-22 8:13,3,0.0028,0.0028
0,2011-03-22 8:13,1,0.0747,0.0747
60,2011-03-22 8:14,3,0.0657,0.0657
0,2011-03-22 8:14,1,0.0747,0.0747
61,2011-03-22 8:15,1,0.0747,0.0747
240,2011-03-22 8:19,1,0.083,0.083
360,2011-03-22 8:25,1,0.1319,0.1319
0,2011-03-22 8:25,3,0.0321,0.0321
60,2011-03-22 8:26,1,0.0768,0.0768
181,2011-03-22 8:29,1,0.0789,0.0789
0,2011-03-22 8:29,3,0.0184,0.0184
60,2011-03-22 8:30,3,0.0157,0.0157
124,2011-03-20 22:42,3,0.0051,0.0051
180,2011-03-20 22:45,3,0.0032,0.0032
600,2011-03-20 22:55,3,0.0029,0.0029
781,2011-03-20 23:08,1,0.1569,0.1569
180,2011-03-20 23:11,3,0.0029,0.0029
241,2011-03-20 23:15,3,0.0031,0.0031
1201,2011-03-20 23:35,3,0.0029,0.0029
420,2011-03-20 23:42,3,0.0032,0.0032
661,2011-03-20 23:53,3,0.0029,0.0029
421,2011-03-21 0:00,3,0.0033,0.0033
60,2011-03-21 0:01,3,0.0039,0.0039
420,2011-03-21 0:08,3,0.003,0.003
241,2011-03-21 0:12,3,0.0036,0.0036
60,2011-03-21 0:13,3,0.0034,0.0034
781,2011-03-21 0:26,3,0.0031,0.0031
120,2011-03-21 0:28,3,0.0029,0.0029
480,2011-03-21 0:36,1,0.0975,0.0975
841,2011-03-21 0:50,1,0.0747,0.0747
0,2011-03-21 0:50,3,0.004,0.004
60,2011-03-21 0:51,3,0.0029,0.0029
721,2011-03-21 1:03,3,0.0037,0.0037
60,2011-03-21 1:04,1,0.1319,0.1319
421,2011-03-21 1:11,1,0.083,0.083
60,2011-03-21 1:12,3,0.0056,0.0056
180,2011-03-21 1:15,3,0.0029,0.0029
781,2011-03-21 1:28,3,0.0029,0.0029
60,2011-03-21 1:29,3,0.0028,0.0028
120,2011-03-21 1:31,1,0.1331,0.1331
60,2011-03-21 1:32,1,0.0768,0.0768
781,2011-03-21 1:45,3,0.0029,0.0029
121,2011-03-21 1:47,3,0.0033,0.0033
180,2011-03-21 1:50,3,0.0034,0.0034
180,2011-03-21 1:53,1,0.0747,0.0747
0,2011-03-21 1:53,3,0.0051,0.0051
541,2011-03-21 2:02,3,0.0045,0.0045
0,2011-03-21 2:02,1,0.1281,0.1281
180,2011-03-21 2:05,3,0.0042,0.0042
0,2011-03-21 2:05,1,0.1102,0.1102
1922,2011-03-21 2:37,3,0.0036,0.0036
0,2011-03-21 2:37,1,0.1537,0.1537
60,2011-03-21 2:38,3,0.0066,0.0066
0,2011-03-21 2:38,1,0.085,0.085
1802,2011-03-21 3:08,3,0.0036,0.0036
60,2011-03-21 3:09,3,0.0035,0.0035
1261,2011-03-21 3:30,1,0.085,0.085
3004,2011-03-21 4:20,1,0.0924,0.0924
0,2011-03-21 4:20,3,0.0046,0.0046
300,2011-03-21 4:25,3,0.0104,0.0104
60,2011-03-21 4:26,3,0.0108,0.0108
60,2011-03-21 4:27,1,0.1391,0.1391
0,2011-03-21 4:27,3,0.005,0.005
180,2011-03-21 4:30,3,0.0033,0.0033
61,2011-03-21 4:31,1,0.083,0.083
1561,2011-03-21 4:57,3,0.0034,0.0034
120,2011-03-21 4:59,1,0.0768,0.0768
0,2011-03-21 4:59,3,0.0075,0.0075
1742,2011-03-21 5:28,3,0.0064,0.0064
0,2011-03-21 5:28,1,0.081,0.081
120,2011-03-21 5:30,1,0.1228,0.1228
961,2011-03-21 5:46,3,0.0051,0.0051
841,2011-03-21 6:00,1,0.0768,0.0768
301,2011-03-21 6:05,3,0.0034,0.0034
841,2011-03-21 6:19,3,0.0049,0.0049
0,2011-03-21 6:19,1,0.0768,0.0768
660,2011-03-21 6:30,3,0.003,0.003
121,2011-03-21 6:32,3,0.0036,0.0036
660,2011-03-21 6:43,3,0.0037,0.0037
241,2011-03-21 6:47,1,0.0887,0.0887
0,2011-03-21 6:47,3,0.0034,0.0034
360,2011-03-21 6:53,3,0.0029,0.0029
60,2011-03-21 6:54,3,0.0029,0.0029
541,2011-03-21 7:03,1,0.0992,0.0992
0,2011-03-21 7:03,3,0.012,0.012
120,2011-03-21 7:05,1,0.0768,0.0768
60,2011-03-21 7:06,3,0.0085,0.0085
240,2011-03-21 7:10,3,0.0031,0.0031
661,2011-03-21 7:21,3,0.0028,0.0028
60,2011-03-21 7:22,1,0.0768,0.0768
0,2011-03-21 7:22,3,0.0091,0.0091
481,2011-03-21 7:30,1,0.1174,0.1174
180,2011-03-21 7:33,3,0.0038,0.0038
180,2011-03-21 7:36,3,0.0089,0.0089
1,2011-03-21 7:36,1,0.1215,0.1215
124,2011-03-19 23:37,3,0.0052,0.0052
1501,2011-03-20 0:02,3,0.0028,0.0028
841,2011-03-20 0:16,3,0.0028,0.0028
481,2011-03-20 0:24,3,0.0061,0.0061
0,2011-03-20 0:24,1,0.0747,0.0747
1021,2011-03-20 0:41,1,0.1117,0.1117
420,2011-03-20 0:48,3,0.0031,0.0031
1082,2011-03-20 1:06,3,0.0035,0.0035
1081,2011-03-20 1:25,3,0.0028,0.0028
120,2011-03-20 1:27,1,0.0747,0.0747
60,2011-03-20 1:28,1,0.0975,0.0975
0,2011-03-20 1:28,3,0.0048,0.0048
60,2011-03-20 1:29,1,0.0768,0.0768
0,2011-03-20 1:29,3,0.0102,0.0102
60,2011-03-20 1:30,1,0.0789,0.0789
60,2011-03-20 1:31,1,0.0747,0.0747
0,2011-03-20 1:31,3,0.0044,0.0044
2883,2011-03-20 2:19,3,0.0028,0.0028
1682,2011-03-20 2:47,1,0.081,0.081
0,2011-03-20 2:47,3,0.0031,0.0031
60,2011-03-20 2:48,3,0.0035,0.0035
421,2011-03-20 2:55,1,0.083,0.083
0,2011-03-20 2:55,3,0.0231,0.0231
1501,2011-03-20 3:20,3,0.0029,0.0029
1081,2011-03-20 3:38,1,0.0747,0.0747
1142,2011-03-20 3:57,3,0.0028,0.0028
3603,2011-03-20 4:57,3,0.0028,0.0028
3964,2011-03-20 6:03,3,0.0028,0.0028
240,2011-03-20 6:07,1,0.0789,0.0789
1081,2011-03-20 6:25,3,0.0052,0.0052
0,2011-03-20 6:25,1,0.0768,0.0768
601,2011-03-20 6:35,1,0.1117,0.1117
0,2011-03-20 6:35,3,0.0029,0.0029
2943,2011-03-20 7:24,3,0.0036,0.0036
0,2011-03-20 7:24,1,0.0924,0.0924
1021,2011-03-20 7:41,3,0.0076,0.0076
541,2011-03-20 7:50,1,0.0747,0.0747
180,2011-03-20 7:53,3,0.0029,0.0029
420,2011-03-20 8:00,3,0.0029,0.0029
121,2011-03-20 8:02,1,0.0747,0.0747
60,2011-03-20 8:03,1,0.0768,0.0768
0,2011-03-20 8:03,3,0.0038,0.0038
3964,2011-03-20 9:09,1,0.0924,0.0924
60,2011-03-20 9:10,1,0.1379,0.1379
60,2011-03-20 9:11,3,0.0057,0.0057
124,2011-03-18 23:24,1,0.083,0.083
0,2011-03-18 23:24,3,0.1884,0.1884
60,2011-03-18 23:25,1,0.1471,0.1471
0,2011-03-18 23:25,3,0.0029,0.0029
60,2011-03-18 23:26,3,0.0028,0.0028
0,2011-03-18 23:26,1,0.0992,0.0992
60,2011-03-18 23:27,1,0.0747,0.0747
3183,2011-03-19 0:20,3,0.0028,0.0028
1442,2011-03-19 0:44,3,0.0031,0.0031
2642,2011-03-19 1:28,3,0.0031,0.0031
781,2011-03-19 1:41,1,0.0747,0.0747
661,2011-03-19 1:52,3,0.0036,0.0036
1021,2011-03-19 2:09,3,0.0028,0.0028
1862,2011-03-19 2:40,3,0.003,0.003
120,2011-03-19 2:42,3,0.0042,0.0042
1081,2011-03-19 3:00,3,0.0031,0.0031
1202,2011-03-19 3:20,1,0.0768,0.0768
0,2011-03-19 3:20,3,0.0035,0.0035
60,2011-03-19 3:21,1,0.0768,0.0768
60,2011-03-19 3:22,3,0.0031,0.0031
0,2011-03-19 3:22,1,0.0747,0.0747
180,2011-03-19 3:25,1,0.081,0.081
0,2011-03-19 3:25,3,0.0189,0.0189
421,2011-03-19 3:32,3,0.0028,0.0028
1561,2011-03-19 3:58,3,0.0031,0.0031
121,2011-03-19 4:01,1,0.0906,0.0906
901,2011-03-19 4:16,3,0.0029,0.0029
600,2011-03-19 4:26,1,0.0768,0.0768
0,2011-03-19 4:26,3,0.0028,0.0028
1021,2011-03-19 4:43,3,0.0037,0.0037
901,2011-03-19 4:58,3,0.0036,0.0036
0,2011-03-19 4:58,1,0.0992,0.0992
361,2011-03-19 5:04,3,0.0033,0.0033
60,2011-03-19 5:05,3,0.0073,0.0073
901,2011-03-19 5:20,1,0.0747,0.0747
661,2011-03-19 5:31,1,0.0747,0.0747
0,2011-03-19 5:31,3,0.0241,0.0241
120,2011-03-19 5:33,1,0.6892,0.6892
0,2011-03-19 5:33,3,0.3288,0.3288
60,2011-03-19 5:34,3,0.243,0.243
0,2011-03-19 5:34,1,0.0768,0.0768
60,2011-03-19 5:35,1,0.0768,0.0768
0,2011-03-19 5:35,3,0.7828,0.7828
124,2011-03-17 21:24,3,0.0058,0.0058
240,2011-03-17 21:28,3,0.0032,0.0032
1,2011-03-17 21:28,1,0.0768,0.0768
1261,2011-03-17 21:49,3,0.0033,0.0033
1921,2011-03-17 22:21,3,0.0037,0.0037
61,2011-03-17 22:22,3,0.0037,0.0037
0,2011-03-17 22:22,1,1.2363,1.2363
60,2011-03-17 22:23,3,0.3708,0.3708
0,2011-03-17 22:23,1,0.081,0.081
60,2011-03-17 22:24,3,0.0032,0.0032
0,2011-03-17 22:24,1,0.0747,0.0747
60,2011-03-17 22:25,3,0.0036,0.0036
3063,2011-03-17 23:16,3,0.0058,0.0058
0,2011-03-17 23:16,1,0.081,0.081
180,2011-03-17 23:19,3,0.0035,0.0035
361,2011-03-17 23:25,1,0.0747,0.0747
0,2011-03-17 23:25,3,0.005,0.005
420,2011-03-17 23:32,3,0.0129,0.0129
181,2011-03-17 23:35,3,0.0045,0.0045
480,2011-03-17 23:43,3,0.0116,0.0116
601,2011-03-17 23:53,3,0.0043,0.0043
360,2011-03-17 23:59,3,0.0036,0.0036
1262,2011-03-18 0:20,3,0.0182,0.0182
60,2011-03-18 0:21,3,0.0039,0.0039
60,2011-03-18 0:22,3,0.0138,0.0138
120,2011-03-18 0:24,3,0.0065,0.0065
60,2011-03-18 0:25,3,0.0213,0.0213
0,2011-03-18 0:25,1,0.0992,0.0992
1141,2011-03-18 0:44,3,0.0045,0.0045
1,2011-03-18 0:44,1,0.116,0.116
120,2011-03-18 0:46,1,0.0924,0.0924
420,2011-03-18 0:53,1,0.1379,0.1379
120,2011-03-18 0:55,1,0.0747,0.0747
121,2011-03-18 0:57,1,0.0906,0.0906
0,2011-03-18 0:57,3,0.0054,0.0054
60,2011-03-18 0:58,3,0.0132,0.0132
300,2011-03-18 1:03,1,0.0789,0.0789
0,2011-03-18 1:03,3,0.0202,0.0202
961,2011-03-18 1:19,3,0.0063,0.0063
301,2011-03-18 1:24,3,0.0071,0.0071
420,2011-03-18 1:31,3,0.0306,0.0306
60,2011-03-18 1:32,3,0.0081,0.0081
421,2011-03-18 1:39,3,0.0034,0.0034
420,2011-03-18 1:46,3,0.014,0.014
60,2011-03-18 1:47,3,0.0277,0.0277
301,2011-03-18 1:52,1,0.081,0.081
1261,2011-03-18 2:14,3,0.0311,0.0311
60,2011-03-18 2:15,3,0.0029,0.0029
120,2011-03-18 2:17,1,0.0789,0.0789
0,2011-03-18 2:17,3,0.0091,0.0091
361,2011-03-18 2:23,1,0.0747,0.0747
0,2011-03-18 2:23,3,0.4177,0.4177
1982,2011-03-18 2:56,3,0.0099,0.0099
60,2011-03-18 2:57,3,0.0061,0.0061
120,2011-03-18 2:59,3,0.0238,0.0238
0,2011-03-18 2:59,1,0.0768,0.0768
300,2011-03-18 3:04,1,0.1102,0.1102
181,2011-03-18 3:07,1,0.0941,0.0941
0,2011-03-18 3:07,3,0.0059,0.0059
60,2011-03-18 3:08,3,0.0029,0.0029
1622,2011-03-18 3:35,3,0.0102,0.0102
0,2011-03-18 3:35,1,0.081,0.081
60,2011-03-18 3:36,3,0.006,0.006
660,2011-03-18 3:47,3,0.0054,0.0054
2463,2011-03-18 4:28,3,0.0137,0.0137
180,2011-03-18 4:31,1,0.085,0.085
60,2011-03-18 4:32,3,0.0178,0.0178
841,2011-03-18 4:46,1,0.0747,0.0747
0,2011-03-18 4:46,3,0.0054,0.0054
120,2011-03-18 4:48,1,0.0789,0.0789
121,2011-03-18 4:50,3,0.0068,0.0068
0,2011-03-18 4:50,1,0.0747,0.0747
60,2011-03-18 4:51,3,0.0082,0.0082
0,2011-03-18 4:51,1,0.1087,0.1087
60,2011-03-18 4:52,1,0.1331,0.1331
0,2011-03-18 4:52,3,0.0148,0.0148
180,2011-03-18 4:55,1,0.0747,0.0747
0,2011-03-18 4:55,3,0.2266,0.2266
123,2011-03-16 23:55,3,0.0036,0.0036
185,2011-03-16 23:58,3,0.0054,0.0054
1081,2011-03-17 0:16,3,0.0046,0.0046
1141,2011-03-17 0:35,1,0.0768,0.0768
1261,2011-03-17 0:56,3,0.0031,0.0031
120,2011-03-17 0:58,1,0.0924,0.0924
0,2011-03-17 0:58,3,0.0032,0.0032
1682,2011-03-17 1:26,3,0.0054,0.0054
841,2011-03-17 1:40,1,0.0906,0.0906
1141,2011-03-17 1:59,3,0.004,0.004
60,2011-03-17 2:00,3,0.0031,0.0031
3483,2011-03-17 2:58,3,0.0077,0.0077
1,2011-03-17 2:58,1,0.1293,0.1293
60,2011-03-17 2:59,3,0.0032,0.0032
0,2011-03-17 2:59,1,0.083,0.083
60,2011-03-17 3:00,1,0.0747,0.0747
781,2011-03-17 3:13,3,0.0036,0.0036
60,2011-03-17 3:14,1,0.0789,0.0789
0,2011-03-17 3:14,3,0.0103,0.0103
1862,2011-03-17 3:45,3,0.0066,0.0066
0,2011-03-17 3:45,1,0.0975,0.0975
60,2011-03-17 3:46,3,0.0031,0.0031
0,2011-03-17 3:46,1,0.1087,0.1087
60,2011-03-17 3:47,3,0.0069,0.0069
0,2011-03-17 3:47,1,0.0789,0.0789
60,2011-03-17 3:48,3,0.0045,0.0045
0,2011-03-17 3:48,1,0.0768,0.0768
1922,2011-03-17 4:20,3,0.0031,0.0031
120,2011-03-17 4:22,3,0.0047,0.0047
0,2011-03-17 4:22,1,0.081,0.081
541,2011-03-17 4:31,3,0.0043,0.0043
60,2011-03-17 4:32,1,0.0747,0.0747
60,2011-03-17 4:33,3,0.0175,0.0175
0,2011-03-17 4:33,1,0.083,0.083
1682,2011-03-17 5:01,3,0.0215,0.0215
180,2011-03-17 5:04,3,0.0218,0.0218
60,2011-03-17 5:05,3,0.005,0.005
61,2011-03-17 5:06,1,0.0975,0.0975
60,2011-03-17 5:07,3,0.0044,0.0044
0,2011-03-17 5:07,1,0.1281,0.1281
781,2011-03-17 5:20,3,0.0035,0.0035
60,2011-03-17 5:21,3,0.003,0.003
60,2011-03-17 5:22,3,0.0061,0.0061
0,2011-03-17 5:22,1,0.0768,0.0768
60,2011-03-17 5:23,3,0.021,0.021
0,2011-03-17 5:23,1,0.0906,0.0906
180,2011-03-17 5:26,3,0.0028,0.0028
180,2011-03-17 5:29,1,0.0747,0.0747
1621,2011-03-17 5:56,3,0.009,0.009
60,2011-03-17 5:57,3,0.2235,0.2235
0,2011-03-17 5:57,1,0.6605,0.6605
120,2011-03-17 5:59,1,0.3751,0.3751
0,2011-03-17 5:59,3,1.706,1.5
124,2011-03-16 22:49,3,0.006,0.006
120,2011-03-16 22:51,3,0.0029,0.0029
60,2011-03-16 22:52,1,0.0768,0.0768
240,2011-03-16 22:56,3,0.0039,0.0039
60,2011-03-16 22:57,3,0.0029,0.0029
61,2011-03-16 22:58,3,0.0147,0.0147
0,2011-03-16 22:58,1,0.0887,0.0887
120,2011-03-16 23:00,3,0.0712,0.0712
0,2011-03-16 23:00,1,0.081,0.081
60,2011-03-16 23:01,3,0.0874,0.0874
1982,2011-03-16 23:34,3,0.0036,0.0036
240,2011-03-16 23:38,3,0.0029,0.0029
601,2011-03-16 23:48,3,0.0036,0.0036
125,2011-03-15 20:58,3,0.014,0.014
0,2011-03-15 20:58,1,0.1483,0.1483
60,2011-03-15 20:59,1,0.0924,0.0924
0,2011-03-15 20:59,3,0.0028,0.0028
60,2011-03-15 21:00,1,0.0747,0.0747
0,2011-03-15 21:00,3,0.0076,0.0076
60,2011-03-15 21:01,3,0.0033,0.0033
360,2011-03-15 21:07,3,0.0037,0.0037
120,2011-03-15 21:09,3,0.067,0.067
0,2011-03-15 21:09,1,0.0975,0.0975
61,2011-03-15 21:10,3,0.0451,0.0451
0,2011-03-15 21:10,1,0.0768,0.0768
60,2011-03-15 21:11,1,0.083,0.083
0,2011-03-15 21:11,3,0.0032,0.0032
60,2011-03-15 21:12,3,0.0034,0.0034
60,2011-03-15 21:13,3,0.0066,0.0066
180,2011-03-15 21:16,3,0.0076,0.0076
60,2011-03-15 21:17,3,0.0063,0.0063
61,2011-03-15 21:18,1,0.287,0.287
0,2011-03-15 21:18,3,0.0631,0.0631
60,2011-03-15 21:19,3,0.0188,0.0188
0,2011-03-15 21:19,1,0.1056,0.1056
180,2011-03-15 21:22,3,0.0167,0.0167
0,2011-03-15 21:22,1,0.0768,0.0768
60,2011-03-15 21:23,3,0.0039,0.0039
0,2011-03-15 21:23,1,0.081,0.081
60,2011-03-15 21:24,3,0.0034,0.0034
61,2011-03-15 21:25,1,0.0768,0.0768
60,2011-03-15 21:26,3,0.0031,0.0031
0,2011-03-15 21:26,1,0.0747,0.0747
120,2011-03-15 21:28,3,0.0029,0.0029
60,2011-03-15 21:29,3,0.0049,0.0049
60,2011-03-15 21:30,3,0.0054,0.0054
0,2011-03-15 21:30,1,0.0906,0.0906
60,2011-03-15 21:31,3,0.0091,0.0091
0,2011-03-15 21:31,1,0.0747,0.0747
421,2011-03-15 21:38,1,0.0906,0.0906
0,2011-03-15 21:38,3,0.0057,0.0057
60,2011-03-15 21:39,3,0.0037,0.0037
421,2011-03-15 21:46,3,0.0062,0.0062
0,2011-03-15 21:46,1,0.0975,0.0975
360,2011-03-15 21:52,3,0.01,0.01
0,2011-03-15 21:52,1,0.0992,0.0992
1081,2011-03-15 22:10,3,0.0069,0.0069
1262,2011-03-15 22:31,3,0.009,0.009
0,2011-03-15 22:31,1,0.0747,0.0747
120,2011-03-15 22:33,3,0.0063,0.0063
0,2011-03-15 22:33,1,0.083,0.083
1141,2011-03-15 22:52,3,0.0058,0.0058
301,2011-03-15 22:57,3,0.0079,0.0079
0,2011-03-15 22:57,1,0.083,0.083
720,2011-03-15 23:09,3,0.0029,0.0029
60,2011-03-15 23:10,3,0.011,0.011
1022,2011-03-15 23:27,3,0.0177,0.0177
0,2011-03-15 23:27,1,0.1117,0.1117
60,2011-03-15 23:28,1,0.0747,0.0747
0,2011-03-15 23:28,3,0.0036,0.0036
300,2011-03-15 23:33,3,0.0042,0.0042
0,2011-03-15 23:33,1,0.0747,0.0747
60,2011-03-15 23:34,3,0.0039,0.0039
61,2011-03-15 23:35,3,0.0042,0.0042
60,2011-03-15 23:36,3,0.0078,0.0078
120,2011-03-15 23:38,3,0.0099,0.0099
480,2011-03-15 23:46,1,0.0747,0.0747
0,2011-03-15 23:46,3,0.0065,0.0065
61,2011-03-15 23:47,3,0.0043,0.0043
60,2011-03-15 23:48,3,0.0044,0.0044
60,2011-03-15 23:49,3,0.0034,0.0034
60,2011-03-15 23:50,3,0.0104,0.0104
0,2011-03-15 23:50,1,0.0924,0.0924
1261,2011-03-16 0:11,3,0.019,0.019
0,2011-03-16 0:11,1,0.0789,0.0789
60,2011-03-16 0:12,3,0.0037,0.0037
61,2011-03-16 0:13,3,0.0075,0.0075
0,2011-03-16 0:13,1,0.0747,0.0747
180,2011-03-16 0:16,1,0.0747,0.0747
180,2011-03-16 0:19,1,0.1087,0.1087
240,2011-03-16 0:23,1,0.0747,0.0747
1202,2011-03-16 0:43,3,0.0038,0.0038
0,2011-03-16 0:43,1,0.083,0.083
60,2011-03-16 0:44,3,0.0074,0.0074
420,2011-03-16 0:51,3,0.0138,0.0138
2883,2011-03-16 1:39,3,0.0061,0.0061
60,2011-03-16 1:40,1,0.083,0.083
781,2011-03-16 1:53,3,0.0031,0.0031
120,2011-03-16 1:55,3,0.0105,0.0105
0,2011-03-16 1:55,1,0.0906,0.0906
181,2011-03-16 1:58,1,0.104,0.104
0,2011-03-16 1:58,3,0.0123,0.0123
60,2011-03-16 1:59,3,0.0424,0.0424
0,2011-03-16 1:59,1,0.0747,0.0747
60,2011-03-16 2:00,1,0.0768,0.0768
0,2011-03-16 2:00,3,0.064,0.064
60,2011-03-16 2:01,3,0.0149,0.0149
601,2011-03-16 2:11,1,0.083,0.083
60,2011-03-16 2:12,1,0.0768,0.0768
0,2011-03-16 2:12,3,0.0064,0.0064
120,2011-03-16 2:14,3,0.0129,0.0129
0,2011-03-16 2:14,1,0.0906,0.0906
60,2011-03-16 2:15,3,0.0028,0.0028
121,2011-03-16 2:17,3,0.0047,0.0047
60,2011-03-16 2:18,3,0.0066,0.0066
420,2011-03-16 2:25,3,0.0045,0.0045
961,2011-03-16 2:41,3,0.0511,0.0511
0,2011-03-16 2:41,1,0.0747,0.0747
120,2011-03-16 2:43,3,0.0089,0.0089
0,2011-03-16 2:43,1,0.0924,0.0924
61,2011-03-16 2:44,3,0.008,0.008
0,2011-03-16 2:44,1,0.0768,0.0768
120,2011-03-16 2:46,3,0.0047,0.0047
0,2011-03-16 2:46,1,0.0747,0.0747
60,2011-03-16 2:47,3,0.0034,0.0034
60,2011-03-16 2:48,3,0.0046,0.0046
0,2011-03-16 2:48,1,0.1056,0.1056
901,2011-03-16 3:03,1,0.0747,0.0747
0,2011-03-16 3:03,3,0.0091,0.0091
661,2011-03-16 3:14,3,0.0092,0.0092
240,2011-03-16 3:18,3,0.0029,0.0029
0,2011-03-16 3:18,1,0.0747,0.0747
60,2011-03-16 3:19,1,0.0768,0.0768
60,2011-03-16 3:20,3,0.0034,0.0034
241,2011-03-16 3:24,3,0.0088,0.0088
360,2011-03-16 3:30,3,0.0048,0.0048
240,2011-03-16 3:34,3,0.0099,0.0099
1,2011-03-16 3:34,1,0.083,0.083
60,2011-03-16 3:35,3,0.0128,0.0128
600,2011-03-16 3:45,3,0.0105,0.0105
60,2011-03-16 3:46,3,0.0043,0.0043
1081,2011-03-16 4:04,3,0.0042,0.0042
1,2011-03-16 4:04,1,0.083,0.083
60,2011-03-16 4:05,1,0.0747,0.0747
0,2011-03-16 4:05,3,0.4541,0.4541
60,2011-03-16 4:06,3,0.0052,0.0052
0,2011-03-16 4:06,1,0.085,0.085
201,2011-03-16 4:10,3,0.0174,0.0174
0,2011-03-16 4:10,1,0.083,0.083
60,2011-03-16 4:11,3,0.004,0.004
240,2011-03-16 4:15,1,0.1117,0.1117
64,2011-03-14 22:49,3,0.0044,0.0044
61,2011-03-14 22:50,3,0.0063,0.0063
120,2011-03-14 22:52,1,0.081,0.081
60,2011-03-14 22:53,1,0.081,0.081
0,2011-03-14 22:53,3,0.0055,0.0055
60,2011-03-14 22:54,3,0.0045,0.0045
60,2011-03-14 22:55,3,0.0063,0.0063
61,2011-03-14 22:56,1,0.0789,0.0789
60,2011-03-14 22:57,1,0.0789,0.0789
120,2011-03-14 22:59,1,0.085,0.085
0,2011-03-14 22:59,3,0.0103,0.0103
60,2011-03-14 23:00,3,0.0031,0.0031
120,2011-03-14 23:02,1,0.1072,0.1072
0,2011-03-14 23:02,3,0.0135,0.0135
60,2011-03-14 23:03,1,0.081,0.081
0,2011-03-14 23:03,3,0.0276,0.0276
60,2011-03-14 23:04,3,0.0296,0.0296
1,2011-03-14 23:04,1,0.0747,0.0747
60,2011-03-14 23:05,1,0.1355,0.1355
600,2011-03-14 23:15,3,0.0033,0.0033
2703,2011-03-15 0:01,3,0.0033,0.0033
1021,2011-03-15 0:18,3,0.0028,0.0028
1141,2011-03-15 0:37,3,0.0042,0.0042
1262,2011-03-15 0:58,3,0.0031,0.0031
660,2011-03-15 1:09,3,0.0028,0.0028
