timestamp,value,match_id
2017-12-02 14:45:00,10,2516856
2017-12-02 14:50:00,5,2516856
2017-12-02 14:55:00,3,2516856
2017-12-02 15:00:00,2,2516856
2017-12-02 15:05:00,10,2516856
2017-12-02 15:10:00,10,2516856
2017-12-02 15:15:00,6,2516856
2017-12-02 15:20:00,8,2516856
2017-12-02 15:25:00,6,2516856
2017-12-02 15:30:00,10,2516856
2017-12-02 15:35:00,8,2516856
2017-12-02 15:40:00,8,2516856
2017-12-02 15:45:00,4,2516856
2017-12-02 15:50:00,6,2516856
2017-12-02 15:55:00,2,2516856
2017-12-09 14:30:00,5,2516869
2017-12-09 14:35:00,5,2516869
2017-12-09 14:40:00,4,2516869
2017-12-09 14:45:00,5,2516869
2017-12-09 14:50:00,4,2516869
2017-12-09 14:55:00,2,2516869
2017-12-09 15:00:00,3,2516869
2017-12-09 15:05:00,4,2516869
2017-12-09 15:10:00,11,2516869
2017-12-09 15:15:00,0,2516869
2017-12-09 15:20:00,2,2516869
2017-12-09 15:25:00,2,2516869
2017-12-09 15:30:00,4,2516869
2017-12-09 15:35:00,3,2516869
2017-12-09 15:40:00,1,2516869
2017-12-09 15:45:00,2,2516869
2017-12-09 15:50:00,2,2516869
2017-12-09 15:55:00,5,2516869
2017-12-13 19:30:00,0,2516874
2017-12-13 19:35:00,0,2516874
2017-12-13 19:40:00,0,2516874
2017-12-13 19:45:00,0,2516874
2017-12-13 19:50:00,0,2516874
2017-12-13 19:55:00,0,2516874
2017-12-13 20:00:00,0,2516874
2017-12-13 20:05:00,0,2516874
2017-12-13 20:10:00,0,2516874
2017-12-13 20:15:00,0,2516874
2017-12-13 20:20:00,0,2516874
2017-12-13 20:25:00,0,2516874
2017-12-13 20:30:00,0,2516874
2017-12-13 20:35:00,0,2516874
2017-12-13 20:40:00,0,2516874
2017-12-13 20:45:00,4,2516874
2017-12-13 20:50:00,9,2516874
2017-12-13 20:55:00,1,2516874
2017-12-16 14:30:00,4,2516891
2017-12-16 14:35:00,5,2516891
2017-12-16 14:40:00,13,2516891
2017-12-16 14:45:00,7,2516891
2017-12-16 14:50:00,8,2516891
2017-12-16 14:55:00,5,2516891
2017-12-16 15:00:00,6,2516891
2017-12-16 15:05:00,8,2516891
2017-12-16 15:10:00,4,2516891
2017-12-16 15:15:00,11,2516891
2017-12-16 15:20:00,3,2516891
2017-12-16 15:25:00,7,2516891
2017-12-16 15:30:00,4,2516891
2017-12-16 15:35:00,4,2516891
2017-12-16 15:40:00,3,2516891
2017-12-16 15:45:00,5,2516891
2017-12-16 15:50:00,4,2516891
2017-12-16 15:55:00,11,2516891
2018-01-21 14:30:00,8,2516901
2018-01-21 14:35:00,9,2516901
2018-01-21 14:40:00,6,2516901
2018-01-21 14:45:00,10,2516901
2018-01-21 14:50:00,4,2516901
2018-01-21 14:55:00,8,2516901
2018-01-21 15:00:00,4,2516901
2018-01-21 15:05:00,1,2516901
2018-01-21 15:10:00,4,2516901
2018-01-21 15:15:00,8,2516901
2018-01-21 15:20:00,12,2516901
2018-01-21 15:25:00,8,2516901
2018-01-21 15:30:00,1,2516901
2018-01-21 15:35:00,10,2516901
2018-01-21 15:40:00,5,2516901
2018-01-21 15:45:00,5,2516901
2018-01-21 15:50:00,4,2516901
2018-01-21 15:55:00,6,2516901
2018-01-27 14:30:00,5,2516910
2018-01-27 14:35:00,12,2516910
2018-01-27 14:40:00,5,2516910
2018-01-27 14:45:00,8,2516910
2018-01-27 14:50:00,6,2516910
2018-01-27 14:55:00,3,2516910
2018-01-27 15:00:00,15,2516910
2018-01-27 15:05:00,3,2516910
2018-01-27 15:10:00,8,2516910
2018-01-27 15:15:00,8,2516910
2018-01-27 15:20:00,5,2516910
2018-01-27 15:25:00,4,2516910
2018-01-27 15:30:00,4,2516910
2018-01-27 15:35:00,4,2516910
2018-01-27 15:40:00,2,2516910
2018-01-27 15:45:00,3,2516910
2018-01-27 15:50:00,6,2516910
2018-01-27 15:55:00,0,2516910
2018-02-10 17:30:00,7,2516928
2018-02-10 17:35:00,5,2516928
2018-02-10 17:40:00,5,2516928
2018-02-10 17:45:00,6,2516928
2018-02-10 17:50:00,3,2516928
2018-02-10 17:55:00,7,2516928
2018-02-10 18:00:00,13,2516928
2018-02-10 18:05:00,3,2516928
2018-02-10 18:10:00,6,2516928
2018-02-10 18:15:00,7,2516928
2018-02-10 18:20:00,1,2516928
2018-02-10 18:25:00,9,2516928
2018-02-10 18:30:00,9,2516928
2018-02-10 18:35:00,5,2516928
2018-02-10 18:40:00,6,2516928
2018-02-10 18:45:00,3,2516928
2018-02-10 18:50:00,6,2516928
2018-02-10 18:55:00,8,2516928
2018-03-04 17:00:00,14,2516957
2018-03-04 17:05:00,6,2516957
2018-03-04 17:10:00,4,2516957
2018-03-04 17:15:00,8,2516957
2018-03-04 17:20:00,6,2516957
2018-03-04 17:25:00,2,2516957
2018-03-04 17:30:00,5,2516957
2018-03-04 17:35:00,3,2516957
2018-03-04 17:40:00,6,2516957
2018-03-04 17:45:00,9,2516957
2018-03-04 17:50:00,7,2516957
2018-03-04 17:55:00,9,2516957
2018-03-04 18:00:00,3,2516957
2018-03-04 18:05:00,5,2516957
2018-03-04 18:10:00,8,2516957
2018-03-04 18:15:00,7,2516957
2018-03-04 18:20:00,3,2516957
2018-03-04 18:25:00,11,2516957
2018-03-10 14:30:00,9,2516964
2018-03-10 14:35:00,7,2516964
2018-03-10 14:40:00,9,2516964
2018-03-10 14:45:00,4,2516964
2018-03-10 14:50:00,1,2516964
2018-03-10 14:55:00,2,2516964
2018-03-10 15:00:00,5,2516964
2018-03-10 15:05:00,8,2516964
2018-03-10 15:10:00,4,2516964
2018-03-10 15:15:00,3,2516964
2018-03-10 15:20:00,7,2516964
2018-03-10 15:25:00,9,2516964
2018-03-10 15:30:00,3,2516964
2018-03-10 15:35:00,9,2516964
2018-03-10 15:40:00,7,2516964
2018-03-10 15:45:00,6,2516964
2018-03-10 15:50:00,7,2516964
2018-03-10 15:55:00,4,2516964
2018-03-18 17:00:00,6,2516974
2018-03-18 17:05:00,3,2516974
2018-03-18 17:10:00,8,2516974
2018-03-18 17:15:00,6,2516974
2018-03-18 17:20:00,5,2516974
2018-03-18 17:25:00,2,2516974
2018-03-18 17:30:00,6,2516974
2018-03-18 17:35:00,4,2516974
2018-03-18 17:40:00,2,2516974
2018-03-18 17:45:00,9,2516974
2018-03-18 17:50:00,6,2516974
2018-03-18 17:55:00,4,2516974
2018-03-18 18:00:00,2,2516974
2018-03-18 18:05:00,8,2516974
2018-03-18 18:10:00,11,2516974
2018-03-18 18:15:00,4,2516974
2018-03-18 18:20:00,0,2516974
2018-03-18 18:25:00,0,2516974
2018-03-31 16:30:00,0,2516982
2018-03-31 16:35:00,0,2516982
2018-03-31 16:40:00,0,2516982
2018-03-31 16:45:00,0,2516982
2018-03-31 16:50:00,0,2516982
2018-03-31 16:55:00,0,2516982
2018-03-31 17:00:00,0,2516982
2018-03-31 17:05:00,0,2516982
2018-03-31 17:10:00,0,2516982
2018-03-31 17:15:00,3,2516982
2018-03-31 17:20:00,9,2516982
2018-03-31 17:25:00,7,2516982
2018-03-31 17:30:00,2,2516982
2018-03-31 17:35:00,4,2516982
2018-03-31 17:40:00,6,2516982
2018-03-31 17:45:00,5,2516982
2018-03-31 17:50:00,12,2516982
2018-03-31 17:55:00,7,2516982
2018-04-07 13:30:00,6,2516997
2018-04-07 13:35:00,7,2516997
2018-04-07 13:40:00,1,2516997
2018-04-07 13:45:00,7,2516997
2018-04-07 13:50:00,4,2516997
2018-04-07 13:55:00,2,2516997
2018-04-07 14:00:00,11,2516997
2018-04-07 14:05:00,6,2516997
2018-04-07 14:10:00,5,2516997
2018-04-07 14:15:00,5,2516997
2018-04-07 14:20:00,6,2516997
2018-04-07 14:25:00,6,2516997
