timestamp,value
2018-08-28 10:46:00,185
2018-08-28 11:16:00,195
2018-08-28 11:46:00,199
2018-08-28 12:20:00,199
2018-08-28 12:50:00,199
2018-08-28 13:20:00,194
2018-08-28 13:50:00,193
2018-08-28 14:20:00,209
2018-08-28 14:50:00,207
2018-08-28 15:20:00,209
2018-08-28 15:50:00,199
2018-08-28 16:20:00,149
2018-08-28 16:50:00,149
2018-08-28 17:20:00,136
2018-08-28 17:50:00,128
2018-08-28 18:20:00,105
2018-08-28 18:50:00,90
2018-08-28 19:20:00,77
2018-08-28 19:50:00,72
2018-08-28 20:20:00,68
2018-08-28 20:50:00,62
2018-08-28 21:20:00,58
2018-08-28 21:50:00,54
2018-08-28 22:20:00,49
2018-08-28 22:50:00,45
2018-08-28 23:20:00,42
2018-08-28 23:50:00,39
2018-08-29 00:20:00,36
2018-08-29 00:50:00,34
2018-08-29 01:20:00,32
2018-08-29 01:50:00,30
2018-08-29 02:20:00,29
2018-08-29 02:50:00,27
2018-08-29 03:20:00,27
2018-08-29 03:50:00,27
2018-08-29 04:20:00,22
2018-08-29 04:50:00,14
2018-08-29 05:20:00,16
2018-08-29 05:50:00,17
2018-08-29 06:20:00,19
2018-08-29 06:50:00,22
2018-08-29 07:20:00,28
2018-08-29 07:50:00,39
2018-08-29 08:20:00,56
2018-08-29 08:50:00,82
2018-08-29 09:20:00,117
2018-08-29 09:50:00,157
2018-08-29 10:20:00,194
2018-08-29 10:50:00,203
2018-08-29 11:20:00,213
2018-08-29 11:50:00,219
2018-08-29 12:20:00,214
2018-08-29 12:50:00,216
2018-08-29 13:20:00,212
2018-08-29 13:50:00,215
2018-08-29 14:20:00,228
2018-08-29 14:50:00,224
2018-08-29 15:20:00,223
2018-08-29 15:50:00,210
2018-08-29 16:20:00,190
2018-08-29 16:50:00,165
2018-08-29 17:20:00,150
2018-08-29 17:50:00,123
2018-08-29 18:20:00,102
2018-08-29 18:50:00,91
2018-08-29 19:20:00,77
2018-08-29 19:50:00,71
2018-08-29 20:20:00,65
2018-08-29 20:50:00,61
2018-08-29 21:20:00,60
2018-08-29 21:50:00,58
2018-08-29 22:20:00,56
2018-08-29 22:50:00,49
2018-08-29 23:20:00,41
2018-08-29 23:50:00,38
2018-08-30 00:20:00,36
2018-08-30 00:50:00,34
2018-08-30 01:20:00,33
2018-08-30 01:50:00,32
2018-08-30 02:20:00,32
2018-08-30 02:50:00,30
2018-08-30 03:20:00,29
2018-08-30 03:50:00,29
2018-08-30 04:20:00,23
2018-08-30 04:50:00,14
2018-08-30 05:20:00,16
2018-08-30 05:50:00,16
2018-08-30 06:20:00,17
2018-08-30 06:50:00,22
2018-08-30 07:20:00,26
2018-08-30 07:50:00,39
2018-08-30 08:20:00,61
2018-08-30 08:50:00,89
2018-08-30 09:20:00,121
2018-08-30 09:50:00,152
2018-08-30 10:20:00,193
2018-08-30 10:50:00,215
2018-08-30 11:20:00,212
2018-08-30 11:50:00,215
2018-08-30 12:20:00,213
2018-08-30 12:50:00,208
2018-08-30 13:20:00,217
2018-08-30 13:50:00,218
2018-08-30 14:20:00,232
2018-08-30 14:50:00,235
2018-08-30 15:20:00,222
2018-08-30 15:50:00,215
2018-08-30 16:20:00,200
2018-08-30 16:50:00,168
2018-08-30 17:20:00,147
2018-08-30 17:50:00,123
2018-08-30 18:20:00,105
2018-08-30 18:50:00,89
2018-08-30 19:20:00,79
2018-08-30 19:50:00,71
2018-08-30 20:20:00,64
2018-08-30 20:50:00,59
2018-08-30 21:20:00,54
2018-08-30 21:50:00,51
2018-08-30 22:20:00,49
2018-08-30 22:50:00,46
2018-08-30 23:20:00,43
2018-08-30 23:50:00,40
2018-08-31 00:20:00,38
2018-08-31 00:50:00,36
2018-08-31 01:20:00,34
2018-08-31 01:50:00,33
2018-08-31 02:20:00,32
2018-08-31 02:50:00,30
2018-08-31 03:20:00,30
2018-08-31 03:50:00,29
2018-08-31 04:20:00,23
2018-08-31 04:50:00,15
2018-08-31 05:20:00,16
2018-08-31 05:50:00,17
2018-08-31 06:20:00,18
2018-08-31 06:50:00,22
2018-08-31 07:20:00,26
2018-08-31 07:50:00,37
2018-08-31 08:20:00,54
2018-08-31 08:50:00,76
2018-08-31 09:20:00,111
2018-08-31 09:50:00,141
2018-08-31 10:20:00,176
2018-08-31 10:50:00,181
